YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
98 01 11 20 999 99.0 99.0  2.24 10.81  5.76 244 9999.0 999.0 999.0 999.0 99.0
98 01 11 21 999 99.0 99.0  2.36 10.81  6.10 240 9999.0 999.0 999.0 999.0 99.0
98 01 11 22 999 99.0 99.0  2.56  7.69  6.07 203 9999.0 999.0 999.0 999.0 99.0
98 01 11 23 999 99.0 99.0  2.37  8.33  6.08 207 9999.0 999.0 999.0 999.0 99.0
98 01 12 00 999 99.0 99.0  2.51  8.33  6.12 206 9999.0 999.0 999.0 999.0 99.0
98 01 12 01 999 99.0 99.0  2.35  9.09  6.17 219 9999.0 999.0 999.0 999.0 99.0
98 01 12 02 999 99.0 99.0  2.27  7.69  5.85 224 9999.0 999.0 999.0 999.0 99.0
98 01 12 03 999 99.0 99.0  2.28  8.33  5.69 214 9999.0 999.0 999.0 999.0 99.0
98 01 12 04 999 99.0 99.0  2.29  7.69  5.43 209 9999.0 999.0 999.0 999.0 99.0
98 01 12 05 999 99.0 99.0  2.04  7.69  5.38 210 9999.0 999.0 999.0 999.0 99.0
98 01 12 06 999 99.0 99.0  1.94  9.09  5.71 224 9999.0 999.0 999.0 999.0 99.0
98 01 12 07 999 99.0 99.0 99.00 99.00 99.00 223 9999.0 999.0 999.0 999.0 99.0
98 01 12 08 999 99.0 99.0 99.00 99.00 99.00 224 9999.0 999.0 999.0 999.0 99.0
98 01 12 09 999 99.0 99.0  2.02  8.33  5.63 228 9999.0 999.0 999.0 999.0 99.0
98 01 12 10 999 99.0 99.0  1.90  8.33  5.21 230 9999.0 999.0 999.0 999.0 99.0
98 01 12 11 999 99.0 99.0  2.01  7.69  5.22 231 9999.0 999.0 999.0 999.0 99.0
98 01 12 12 999 99.0 99.0  2.14  7.69  5.37 227 9999.0 999.0 999.0 999.0 99.0
98 01 12 13 999 99.0 99.0  2.16  9.09  5.40 247 9999.0 999.0 999.0 999.0 99.0
98 01 12 14 999 99.0 99.0  2.24 11.43  5.52 249 9999.0 999.0 999.0 999.0 99.0
98 01 12 15 999 99.0 99.0  2.08 19.05  5.40 270 9999.0 999.0 999.0 999.0 99.0
98 01 12 16 999 99.0 99.0  2.18 19.05  5.36 280 9999.0 999.0 999.0 999.0 99.0
98 01 12 17 999 99.0 99.0  2.30 19.05  5.48 280 9999.0 999.0 999.0 999.0 99.0
98 01 12 18 999 99.0 99.0  2.33 19.05  5.79 275 9999.0 999.0 999.0 999.0 99.0
98 01 12 19 999 99.0 99.0  2.24 19.05  5.48  75 9999.0 999.0 999.0 999.0 99.0
98 01 12 20 999 99.0 99.0  2.22 11.43  5.41 250 9999.0 999.0 999.0 999.0 99.0
98 01 12 21 999 99.0 99.0  2.23 17.39  5.67 281 9999.0 999.0 999.0 999.0 99.0
98 01 12 22 999 99.0 99.0  2.18 17.39  5.74 256 9999.0 999.0 999.0 999.0 99.0
98 01 12 23 999 99.0 99.0  2.31 12.12  5.74 247 9999.0 999.0 999.0 999.0 99.0
98 01 13 00 999 15.2 18.5  2.40 17.39  5.75 278 9999.0 999.0 999.0 999.0 99.0
98 01 13 01 999 16.9 20.3  2.54 17.39  5.60 279 9999.0 999.0 999.0 999.0 99.0
98 01 13 02 999  4.1  5.8  3.08 17.39  6.59 275 9999.0 999.0 999.0 999.0 99.0
98 01 13 03 999  9.1 11.4  3.04 16.00  7.11 278 9999.0 999.0 999.0 999.0 99.0
98 01 13 04 999 12.5 15.1  2.91 16.00  6.89 280 9999.0 999.0 999.0 999.0 99.0
98 01 13 05 999 10.5 13.2  3.30 14.81  6.83 277 9999.0 999.0 999.0 999.0 99.0
98 01 13 06 999  9.9 11.8  3.36 16.00  7.23 282 9999.0 999.0 999.0 999.0 99.0
98 01 13 07 999 11.2 14.1  3.24 16.00  6.93 279 9999.0 999.0 999.0 999.0 99.0
98 01 13 08 999 11.6 14.3  3.16 17.39  6.90 281 9999.0 999.0 999.0 999.0 99.0
98 01 13 09 999 12.5 15.1  3.50  8.33  6.88 231 9999.0 999.0 999.0 999.0 99.0
98 01 13 10 999 11.2 13.5  3.69 19.05  7.21 262 9999.0 999.0 999.0 999.0 99.0
98 01 13 11 999 12.1 14.9  4.12  9.09  7.58 227 9999.0 999.0 999.0 999.0 99.0
98 01 13 12 999 12.8 16.8  4.39 19.05  7.72 280 9999.0 999.0 999.0 999.0 99.0
98 01 13 13 999 12.4 15.8  4.42 16.00  7.90 279 9999.0 999.0 999.0 999.0 99.0
98 01 13 14 999 11.2 14.4  4.51 17.39  7.88 268 9999.0 999.0 999.0 999.0 99.0
98 01 13 15 999 11.8 14.2  4.78 17.39  8.13 279 9999.0 999.0 999.0 999.0 99.0
98 01 13 16 999  9.9 12.2  4.77 17.39  8.24 269 9999.0 999.0 999.0 999.0 99.0
98 01 13 17 999 10.8 13.4  4.84 17.39  8.81 278 9999.0 999.0 999.0 999.0 99.0
98 01 13 18 999  8.9 11.1  4.83 17.39  8.72 276 9999.0 999.0 999.0 999.0 99.0
98 01 13 19 999  8.9 10.6 99.00 99.00 99.00 275 9999.0 999.0 999.0 999.0 99.0
98 01 13 20 999 11.1 14.3  5.16 17.39  9.37 274 9999.0 999.0 999.0 999.0 99.0
98 01 13 21 999 12.1 14.4  5.39 16.00  9.20 270 9999.0 999.0 999.0 999.0 99.0
98 01 13 22 999 13.1 16.6  5.23 16.00  8.73 279 9999.0 999.0 999.0 999.0 99.0
98 01 13 23 999 14.4 17.7  5.03 17.39  8.94 286 9999.0 999.0 999.0 999.0 99.0
98 01 14 00 999 14.7 18.8  5.14 16.00  8.33 273 9999.0 999.0 999.0 999.0 99.0
98 01 14 01 999 15.7 21.4  5.57 16.00  8.15 274 9999.0 999.0 999.0 999.0 99.0
98 01 14 02 999 16.8 21.4  5.65 17.39  8.05 270 9999.0 999.0 999.0 999.0 99.0
98 01 14 03 999 17.3 20.7  5.38  8.33  7.77 209 9999.0 999.0 999.0 999.0 99.0
98 01 14 04 999 16.1 20.9  5.55 16.00  8.18 273 9999.0 999.0 999.0 999.0 99.0
98 01 14 05 999 17.3 21.4  5.40 14.81  7.96 278 9999.0 999.0 999.0 999.0 99.0
98 01 14 06 999 16.0 19.8 99.00 99.00 99.00 231 9999.0 999.0 999.0 999.0 99.0
98 01 14 07 999 18.6 23.7  6.26 10.00  8.12 225 9999.0 999.0 999.0 999.0 99.0
98 01 14 08 999 16.3 21.2  6.45 10.00  8.28 229 9999.0 999.0 999.0 999.0 99.0
98 01 14 09 999 13.9 16.9  6.27 10.81  8.37 222 9999.0 999.0 999.0 999.0 99.0
98 01 14 10 999 11.8 14.5  6.12 10.81  8.38 218 9999.0 999.0 999.0 999.0 99.0
98 01 14 11 999 11.8 14.4  5.97 10.81  8.45 219 9999.0 999.0 999.0 999.0 99.0
98 01 14 12 999 14.9 17.4  5.71 11.43  8.34 222 9999.0 999.0 999.0 999.0 99.0
98 01 14 13 999 16.3 20.6  5.63 10.81  8.26 213 9999.0 999.0 999.0 999.0 99.0
98 01 14 14 999 17.0 22.5 99.00 99.00 99.00 199 9999.0 999.0 999.0 999.0 99.0
98 01 14 15 999 17.6 21.2  5.94 10.00  8.23 209 9999.0 999.0 999.0 999.0 99.0
98 01 14 16 999 20.2 26.0 99.00 99.00 99.00 215 9999.0 999.0 999.0 999.0 99.0
98 01 14 17 999 19.1 24.0  6.39 11.43  8.30 209 9999.0 999.0 999.0 999.0 99.0
98 01 14 18 999 12.6 16.8  6.07 10.81  8.21 206 9999.0 999.0 999.0 999.0 99.0
98 01 14 19 999 11.7 15.6  5.83 10.81  8.06 206 9999.0 999.0 999.0 999.0 99.0
98 01 14 20 999 13.8 17.1  5.45 10.81  8.03 205 9999.0 999.0 999.0 999.0 99.0
98 01 14 21 999 13.9 18.5  5.85 11.43  8.45 205 9999.0 999.0 999.0 999.0 99.0
98 01 14 22 999 13.3 16.2  5.82 10.81  8.50 218 9999.0 999.0 999.0 999.0 99.0
98 01 14 23 999 14.2 18.1  5.41 12.90  8.11 252 9999.0 999.0 999.0 999.0 99.0
98 01 15 00 999 13.4 17.0  5.19 11.43  8.08 235 9999.0 999.0 999.0 999.0 99.0
98 01 15 01 999 15.2 19.6  4.80 10.00  7.85 233 9999.0 999.0 999.0 999.0 99.0
98 01 15 02 999 14.3 17.3  5.43 10.81  8.08 217 9999.0 999.0 999.0 999.0 99.0
98 01 15 03 999 13.2 17.3  5.67 10.81  8.12 247 9999.0 999.0 999.0 999.0 99.0
98 01 15 04 999 12.8 17.0  5.21 10.81  7.94 248 9999.0 999.0 999.0 999.0 99.0
98 01 15 05 999 13.7 19.1  5.11 12.12  7.95 248 9999.0 999.0 999.0 999.0 99.0
98 01 15 06 999 13.6 16.3  5.39 12.12  8.20 262 9999.0 999.0 999.0 999.0 99.0
98 01 15 07 999 12.2 15.1  5.55 12.12  8.31 266 9999.0 999.0 999.0 999.0 99.0
98 01 15 08 999 12.0 15.4  5.51 13.79  8.48 269 9999.0 999.0 999.0 999.0 99.0
98 01 15 09 999 12.2 15.0  5.55 12.12  8.56 267 9999.0 999.0 999.0 999.0 99.0
98 01 15 10 999 10.7 13.4  5.46 11.43  8.57 266 9999.0 999.0 999.0 999.0 99.0
98 01 15 11 999 99.0 99.0  5.60 12.90  8.77 263 9999.0 999.0 999.0 999.0 99.0
98 01 15 12 999 99.0 99.0  5.11 13.79  8.45 275 9999.0 999.0 999.0 999.0 99.0
98 01 15 13 999 99.0 99.0  5.03 12.12  8.46 269 9999.0 999.0 999.0 999.0 99.0
98 01 15 14 999 99.0 99.0  5.02 12.12  8.27 271 9999.0 999.0 999.0 999.0 99.0
98 01 15 15 999 99.0 99.0  5.03 12.12  8.52 275 9999.0 999.0 999.0 999.0 99.0
98 01 15 16 999 99.0 99.0  4.70 12.12  8.53 269 9999.0 999.0 999.0 999.0 99.0
98 01 15 17 999 99.0 99.0  4.70 13.79  8.31 273 9999.0 999.0 999.0 999.0 99.0
98 01 15 18 999 99.0 99.0  4.71 12.12  8.64 269 9999.0 999.0 999.0 999.0 99.0
98 01 15 19 999 99.0 99.0  4.63 14.81  8.81 276 9999.0 999.0 999.0 999.0 99.0
98 01 15 20 999 99.0 99.0  4.53 12.90  8.88 273 9999.0 999.0 999.0 999.0 99.0
98 01 15 21 999 99.0 99.0  4.46 13.79  9.03 278 9999.0 999.0 999.0 999.0 99.0
98 01 15 22 999 99.0 99.0  4.35 12.90  8.65 280 9999.0 999.0 999.0 999.0 99.0
98 01 15 23 999 99.0 99.0  4.69 11.43  9.05 274 9999.0 999.0 999.0 999.0 99.0
98 01 16 00 999 99.0 99.0  4.36 13.79  8.81 278 9999.0 999.0 999.0 999.0 99.0
98 01 16 01 999 99.0 99.0  3.84 12.90  8.43 275 9999.0 999.0 999.0 999.0 99.0
98 01 16 02 999 99.0 99.0  3.89 13.79  8.58 270 9999.0 999.0 999.0 999.0 99.0
98 01 16 03 999 99.0 99.0  3.60 12.90  8.47 268 9999.0 999.0 999.0 999.0 99.0
98 01 16 04 999 99.0 99.0  3.52 12.90  8.61 274 9999.0 999.0 999.0 999.0 99.0
98 01 16 05 999 99.0 99.0  3.20 13.79  8.03 267 9999.0 999.0 999.0 999.0 99.0
98 01 16 06 999 99.0 99.0  3.11 13.79  7.99 268 9999.0 999.0 999.0 999.0 99.0
98 01 16 07 999 99.0 99.0  3.24 13.79  7.79 268 9999.0 999.0 999.0 999.0 99.0
98 01 16 08 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
98 01 16 09 999 99.0 99.0  3.06 12.90  6.85 279 9999.0 999.0 999.0 999.0 99.0
98 01 16 10 999 99.0 99.0  3.32 13.79  6.74 278 9999.0 999.0 999.0 999.0 99.0
98 01 16 11 999 99.0 99.0 99.00 99.00 99.00 284 9999.0 999.0 999.0 999.0 99.0
98 01 16 12 999 99.0 99.0  3.39 12.90  6.48 278 9999.0 999.0 999.0 999.0 99.0
98 01 16 13 999 99.0 99.0  3.48 12.90  6.79 274 9999.0 999.0 999.0 999.0 99.0
98 01 16 14 999 99.0 99.0 99.00 99.00 99.00 230 9999.0 999.0 999.0 999.0 99.0
98 01 16 15 999 99.0 99.0  3.29 11.43  6.88 267 9999.0 999.0 999.0 999.0 99.0
98 01 16 16 999 99.0 99.0  3.03 10.00  7.00 268 9999.0 999.0 999.0 999.0 99.0
98 01 16 17 999 99.0 99.0  3.11 11.43  6.91 261 9999.0 999.0 999.0 999.0 99.0
98 01 16 18 999 99.0 99.0  2.91 12.90  6.77 283 9999.0 999.0 999.0 999.0 99.0
98 01 16 19 999 99.0 99.0  2.96  8.33  6.85 239 9999.0 999.0 999.0 999.0 99.0
98 01 16 20 999 99.0 99.0  3.08  8.33  6.91 210 9999.0 999.0 999.0 999.0 99.0
98 01 16 21 999 99.0 99.0  2.98 12.90  6.91 278 9999.0 999.0 999.0 999.0 99.0
98 01 16 22 999 99.0 99.0  2.79  7.69  6.70 206 9999.0 999.0 999.0 999.0 99.0
98 01 16 23 999 99.0 99.0  3.01  8.33  7.14 214 9999.0 999.0 999.0 999.0 99.0
98 01 17 00 999 99.0 99.0  3.05  8.33  6.88 217 9999.0 999.0 999.0 999.0 99.0
98 01 17 01 999 99.0 99.0  2.70  9.09  6.57 243 9999.0 999.0 999.0 999.0 99.0
98 01 17 02 999 99.0 99.0  2.84 12.90  6.69 279 9999.0 999.0 999.0 999.0 99.0
98 01 17 03 999 99.0 99.0  2.75 13.79  6.70 276 9999.0 999.0 999.0 999.0 99.0
98 01 17 04 999 99.0 99.0  3.62 16.00  8.48 269 9999.0 999.0 999.0 999.0 99.0
98 01 17 05 999 99.0 99.0  5.42 16.00 10.60 277 9999.0 999.0 999.0 999.0 99.0
98 01 17 06 999 99.0 99.0  6.40 19.05 10.53 282 9999.0 999.0 999.0 999.0 99.0
98 01 17 07 999 99.0 99.0  6.17 19.05  9.44 277 9999.0 999.0 999.0 999.0 99.0
98 01 17 08 999 99.0 99.0  6.23 19.05  9.11 277 9999.0 999.0 999.0 999.0 99.0
98 01 17 09 999 99.0 99.0  6.81 19.05  8.88 274 9999.0 999.0 999.0 999.0 99.0
98 01 17 10 999 99.0 99.0  7.18 17.39  9.21 278 9999.0 999.0 999.0 999.0 99.0
98 01 17 11 999 99.0 99.0  6.99 17.39  9.16 278 9999.0 999.0 999.0 999.0 99.0
98 01 17 12 999 99.0 99.0  7.77 17.39  9.69 279 9999.0 999.0 999.0 999.0 99.0
98 01 17 13 999 99.0 99.0  7.54 17.39  9.46 276 9999.0 999.0 999.0 999.0 99.0
98 01 17 14 999 99.0 99.0 99.00 99.00 99.00 267 9999.0 999.0 999.0 999.0 99.0
98 01 17 15 999 99.0 99.0  6.54 11.43  9.22 266 9999.0 999.0 999.0 999.0 99.0
98 01 17 16 999 99.0 99.0  6.18 11.43  8.76 255 9999.0 999.0 999.0 999.0 99.0
98 01 17 17 999 99.0 99.0  6.32 12.12  9.07 262 9999.0 999.0 999.0 999.0 99.0
98 01 17 18 999 99.0 99.0  6.35 14.81  9.14 268 9999.0 999.0 999.0 999.0 99.0
98 01 17 19 999 99.0 99.0  5.96 13.79  9.13 269 9999.0 999.0 999.0 999.0 99.0
98 01 17 20 999 99.0 99.0  6.19 12.90  9.55 256 9999.0 999.0 999.0 999.0 99.0
98 01 17 21 999 99.0 99.0  5.59 14.81  8.98 263 9999.0 999.0 999.0 999.0 99.0
98 01 17 22 999 99.0 99.0  5.66 12.12  9.36 262 9999.0 999.0 999.0 999.0 99.0
98 01 17 23 999 99.0 99.0  6.03 13.79  9.44 264 9999.0 999.0 999.0 999.0 99.0
98 01 18 00 999 99.0 99.0  5.40 13.79  9.30 273 9999.0 999.0 999.0 999.0 99.0
98 01 18 01 999 99.0 99.0  5.00 13.79  8.99 264 9999.0 999.0 999.0 999.0 99.0
98 01 18 02 999 99.0 99.0  5.01 13.79  9.28 270 9999.0 999.0 999.0 999.0 99.0
98 01 18 03 999 99.0 99.0  4.86 14.81  9.13 266 9999.0 999.0 999.0 999.0 99.0
98 01 18 04 999 99.0 99.0  4.67 16.00  8.90 263 9999.0 999.0 999.0 999.0 99.0
98 01 18 05 999 99.0 99.0  4.26 12.90  8.66 266 9999.0 999.0 999.0 999.0 99.0
98 01 18 06 999 99.0 99.0  3.72 12.90  8.16 264 9999.0 999.0 999.0 999.0 99.0
98 01 18 07 999 99.0 99.0 99.00 99.00 99.00 261 9999.0 999.0 999.0 999.0 99.0
98 01 18 08 999 99.0 99.0  3.69 14.81  7.95 267 9999.0 999.0 999.0 999.0 99.0
98 01 18 09 999 99.0 99.0  3.49 13.79  7.58 262 9999.0 999.0 999.0 999.0 99.0
98 01 18 10 999 99.0 99.0  3.32 13.79  7.17 263 9999.0 999.0 999.0 999.0 99.0
98 01 18 11 999 99.0 99.0  3.40 12.90  7.24 263 9999.0 999.0 999.0 999.0 99.0
98 01 18 12 999 99.0 99.0  3.54 13.79  7.64 261 9999.0 999.0 999.0 999.0 99.0
98 01 18 13 999 99.0 99.0  3.22 12.90  7.15 265 9999.0 999.0 999.0 999.0 99.0
98 01 18 14 999 99.0 99.0  3.24 12.90  6.96 256 9999.0 999.0 999.0 999.0 99.0
98 01 18 15 999 99.0 99.0  3.45 11.43  7.27 263 9999.0 999.0 999.0 999.0 99.0
98 01 18 16 999 99.0 99.0  3.66 10.81  7.37 248 9999.0 999.0 999.0 999.0 99.0
98 01 18 17 999 99.0 99.0  3.84 11.43  7.52 254 9999.0 999.0 999.0 999.0 99.0
98 01 18 18 999 99.0 99.0  3.92 11.43  7.62 241 9999.0 999.0 999.0 999.0 99.0
98 01 18 19 999 99.0 99.0  4.33 11.43  7.44 240 9999.0 999.0 999.0 999.0 99.0
98 01 18 20 999 99.0 99.0  4.90 11.43  8.07 232 9999.0 999.0 999.0 999.0 99.0
98 01 18 21 999 99.0 99.0  4.59 11.43  7.62 224 9999.0 999.0 999.0 999.0 99.0
98 01 18 22 999 99.0 99.0  4.46 12.90  7.58 253 9999.0 999.0 999.0 999.0 99.0
98 01 18 23 999 99.0 99.0  4.85 10.81  8.09 227 9999.0 999.0 999.0 999.0 99.0
98 01 19 00 999 99.0 99.0  4.88 11.43  7.97 223 9999.0 999.0 999.0 999.0 99.0
98 01 19 01 999 99.0 99.0  4.23 11.43  7.65 223 9999.0 999.0 999.0 999.0 99.0
98 01 19 02 999 99.0 99.0  4.22 10.81  7.68 215 9999.0 999.0 999.0 999.0 99.0
98 01 19 03 999 99.0 99.0  4.19 11.43  7.52 226 9999.0 999.0 999.0 999.0 99.0
98 01 19 04 999 99.0 99.0  4.06 11.43  7.46 221 9999.0 999.0 999.0 999.0 99.0
98 01 19 05 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
98 01 19 06 999 99.0 99.0  3.75 11.43  7.60 215 9999.0 999.0 999.0 999.0 99.0
98 01 19 07 999 99.0 99.0  3.68 11.43  7.99 229 9999.0 999.0 999.0 999.0 99.0
98 01 19 08 999 99.0 99.0  3.47 11.43  7.64 230 9999.0 999.0 999.0 999.0 99.0
98 01 19 09 999 99.0 99.0  3.39 10.81  7.48 229 9999.0 999.0 999.0 999.0 99.0
98 01 19 10 999 99.0 99.0  3.76 10.81  7.52 238 9999.0 999.0 999.0 999.0 99.0
98 01 19 11 999 99.0 99.0  4.00 10.00  7.64 226 9999.0 999.0 999.0 999.0 99.0
98 01 19 12 999 99.0 99.0  3.32 10.81  7.30 246 9999.0 999.0 999.0 999.0 99.0
98 01 19 13 999 99.0 99.0  3.49 11.43  7.48 249 9999.0 999.0 999.0 999.0 99.0
98 01 19 14 999 99.0 99.0  3.98 12.12  7.89 251 9999.0 999.0 999.0 999.0 99.0
98 01 19 15 999 99.0 99.0  3.90 17.39  8.05 283 9999.0 999.0 999.0 999.0 99.0
98 01 19 16 999 99.0 99.0  4.28 17.39  8.88 277 9999.0 999.0 999.0 999.0 99.0
98 01 19 17 999 99.0 99.0  4.49 17.39  9.13 277 9999.0 999.0 999.0 999.0 99.0
98 01 19 18 999 99.0 99.0  4.65 16.00  9.25 271 9999.0 999.0 999.0 999.0 99.0
98 01 19 19 999 99.0 99.0  4.45 16.00  8.85 278 9999.0 999.0 999.0 999.0 99.0
98 01 19 20 999 99.0 99.0  4.84 16.00  8.99 273 9999.0 999.0 999.0 999.0 99.0
98 01 19 21 999 99.0 99.0  4.76 16.00  8.96 270 9999.0 999.0 999.0 999.0 99.0
98 01 19 22 999 99.0 99.0  5.34 16.00  9.38 265 9999.0 999.0 999.0 999.0 99.0
98 01 19 23 999 99.0 99.0  5.35 17.39  9.36 276 9999.0 999.0 999.0 999.0 99.0
98 01 20 00 999 99.0 99.0  5.56 14.81  9.40 263 9999.0 999.0 999.0 999.0 99.0
98 01 20 01 999 99.0 99.0  5.83 16.00 10.08 274 9999.0 999.0 999.0 999.0 99.0
98 01 20 02 999 99.0 99.0  5.82 16.00  9.86 269 9999.0 999.0 999.0 999.0 99.0
98 01 20 03 999 99.0 99.0  5.65 14.81  9.30 269 9999.0 999.0 999.0 999.0 99.0
98 01 20 04 999 99.0 99.0  5.15 14.81  9.40 270 9999.0 999.0 999.0 999.0 99.0
98 01 20 05 999 99.0 99.0  5.05 14.81  9.18 265 9999.0 999.0 999.0 999.0 99.0
98 01 20 06 999 99.0 99.0  4.73 14.81  8.72 266 9999.0 999.0 999.0 999.0 99.0
98 01 20 07 999 99.0 99.0  4.89 16.00  9.00 263 9999.0 999.0 999.0 999.0 99.0
98 01 20 08 999 99.0 99.0  4.71 14.81  8.54 262 9999.0 999.0 999.0 999.0 99.0
98 01 20 09 999 99.0 99.0  4.73 16.00  8.75 259 9999.0 999.0 999.0 999.0 99.0
98 01 20 10 999 99.0 99.0  4.79 16.00  8.76 264 9999.0 999.0 999.0 999.0 99.0
98 01 20 11 999 99.0 99.0  4.34 16.00  8.63 266 9999.0 999.0 999.0 999.0 99.0
98 01 20 12 999 99.0 99.0  4.25 16.00  8.84 275 9999.0 999.0 999.0 999.0 99.0
98 01 20 13 999 99.0 99.0  4.09 16.00  9.03 270 9999.0 999.0 999.0 999.0 99.0
98 01 20 14 999 99.0 99.0  3.99 13.79  8.52 271 9999.0 999.0 999.0 999.0 99.0
98 01 20 15 999 99.0 99.0  4.26 14.81  9.01 277 9999.0 999.0 999.0 999.0 99.0
98 01 20 16 999 99.0 99.0  4.23 14.81  8.94 273 9999.0 999.0 999.0 999.0 99.0
98 01 20 17 999 99.0 99.0  4.20 14.81  8.90 274 9999.0 999.0 999.0 999.0 99.0
98 01 20 18 999 99.0 99.0  4.12 14.81  8.44 275 9999.0 999.0 999.0 999.0 99.0
98 01 20 19 999 99.0 99.0  4.21 13.79  8.83 277 9999.0 999.0 999.0 999.0 99.0
98 01 20 20 999 99.0 99.0  4.30 13.79  8.62 273 9999.0 999.0 999.0 999.0 99.0
98 01 20 21 999 99.0 99.0  3.81 13.79  8.27 276 9999.0 999.0 999.0 999.0 99.0
98 01 20 22 999 99.0 99.0  3.53 12.12  8.20 277 9999.0 999.0 999.0 999.0 99.0
98 01 20 23 999 99.0 99.0  3.29 13.79  8.20 273 9999.0 999.0 999.0 999.0 99.0
98 01 21 00 999 99.0 99.0  3.62 13.79  8.26 272 9999.0 999.0 999.0 999.0 99.0
98 01 21 01 999 99.0 99.0  3.23 13.79  7.85 279 9999.0 999.0 999.0 999.0 99.0
98 01 21 02 999 99.0 99.0  3.16 13.79  7.54 268 9999.0 999.0 999.0 999.0 99.0
98 01 21 03 999 99.0 99.0  3.15 13.79  7.77 274 9999.0 999.0 999.0 999.0 99.0
98 01 21 04 999 99.0 99.0  2.96 13.79  7.84 274 9999.0 999.0 999.0 999.0 99.0
98 01 21 05 999 99.0 99.0  2.77 13.79  7.43 267 9999.0 999.0 999.0 999.0 99.0
98 01 21 06 999 99.0 99.0 99.00 99.00 99.00 274 9999.0 999.0 999.0 999.0 99.0
98 01 21 07 999 99.0 99.0  2.87 12.90  7.98 278 9999.0 999.0 999.0 999.0 99.0
98 01 21 08 999 99.0 99.0  2.65 12.90  8.01 274 9999.0 999.0 999.0 999.0 99.0
98 01 21 09 999 99.0 99.0  2.97 12.90  7.99 275 9999.0 999.0 999.0 999.0 99.0
98 01 21 10 999 99.0 99.0  2.68 12.12  7.13 282 9999.0 999.0 999.0 999.0 99.0
98 01 21 11 999 99.0 99.0  2.93 10.81  6.87 267 9999.0 999.0 999.0 999.0 99.0
98 01 21 12 999 99.0 99.0 99.00 99.00 99.00 275 9999.0 999.0 999.0 999.0 99.0
98 01 21 13 999 99.0 99.0 99.00 99.00 99.00 281 9999.0 999.0 999.0 999.0 99.0
98 01 21 14 999 99.0 99.0  3.19 11.43  6.30 280 9999.0 999.0 999.0 999.0 99.0
98 01 21 15 999 99.0 99.0  3.33 11.43  6.28 279 9999.0 999.0 999.0 999.0 99.0
98 01 21 16 999 99.0 99.0  3.23  6.67  6.07 210 9999.0 999.0 999.0 999.0 99.0
98 01 21 17 999 99.0 99.0  3.11 12.12  6.21 281 9999.0 999.0 999.0 999.0 99.0
98 01 21 18 999 99.0 99.0  3.11  8.33  5.99 245 9999.0 999.0 999.0 999.0 99.0
98 01 21 19 999 99.0 99.0  2.97  8.33  5.88 234 9999.0 999.0 999.0 999.0 99.0
98 01 21 20 999 99.0 99.0  3.55  7.69  6.38 207 9999.0 999.0 999.0 999.0 99.0
98 01 21 21 999 99.0 99.0 99.00 99.00 99.00 233 9999.0 999.0 999.0 999.0 99.0
98 01 21 22 999 99.0 99.0  4.00  9.09  6.63 225 9999.0 999.0 999.0 999.0 99.0
98 01 21 23 999 99.0 99.0  4.48  9.09  7.12 210 9999.0 999.0 999.0 999.0 99.0
98 01 22 00 999 99.0 99.0  4.42  9.09  7.30 208 9999.0 999.0 999.0 999.0 99.0
98 01 22 01 999 99.0 99.0  4.14  9.09  7.53 206 9999.0 999.0 999.0 999.0 99.0
98 01 22 02 999 99.0 99.0  3.90 10.00  7.74 221 9999.0 999.0 999.0 999.0 99.0
98 01 22 03 999 99.0 99.0  3.84  9.09  7.81 216 9999.0 999.0 999.0 999.0 99.0
98 01 22 04 999 99.0 99.0  4.00  9.09  8.02 213 9999.0 999.0 999.0 999.0 99.0
98 01 22 05 999 99.0 99.0  3.36  9.09  7.56 215 9999.0 999.0 999.0 999.0 99.0
98 01 22 06 999 99.0 99.0  3.26  9.09  7.66 208 9999.0 999.0 999.0 999.0 99.0
98 01 22 07 999 99.0 99.0  3.56 10.81  7.80 222 9999.0 999.0 999.0 999.0 99.0
98 01 22 08 999 99.0 99.0  3.52 10.00  7.83 213 9999.0 999.0 999.0 999.0 99.0
98 01 22 09 999 99.0 99.0  3.43 10.00  8.00 217 9999.0 999.0 999.0 999.0 99.0
98 01 22 10 999 99.0 99.0  3.87 10.00  8.13 227 9999.0 999.0 999.0 999.0 99.0
98 01 22 11 999 99.0 99.0  3.44  9.09  7.72 226 9999.0 999.0 999.0 999.0 99.0
98 01 22 12 999 99.0 99.0  3.37  9.09  7.50 207 9999.0 999.0 999.0 999.0 99.0
98 01 22 13 999 99.0 99.0  3.38 10.00  7.62 239 9999.0 999.0 999.0 999.0 99.0
98 01 22 14 999 99.0 99.0  3.34  9.09  7.47 218 9999.0 999.0 999.0 999.0 99.0
98 01 22 15 999 99.0 99.0  2.86 10.00  7.18 235 9999.0 999.0 999.0 999.0 99.0
98 01 22 16 999 99.0 99.0  2.97  9.09  7.21 206 9999.0 999.0 999.0 999.0 99.0
98 01 22 17 999 99.0 99.0  3.04  9.09  7.46 201 9999.0 999.0 999.0 999.0 99.0
98 01 22 18 999 99.0 99.0  2.73  9.09  7.08 226 9999.0 999.0 999.0 999.0 99.0
